id,anno,gender,geographical_area,age,edu_qualification,employment_status,age_class,FA1,FA2,FA3,FA,FK1,FK2,FK3,FK4,FK5,FK6,FK7,FK,FB1,FB2,FB3,FB4,FB5,FB6,FB7,FB8,FB,FL,age_score,age_label
148,2017,M,Islands,67.0,4.0,Retired,60-69,1,5,5,3.67,1,0,0,0,1,1,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,9.67,3,Anziani
150,2017,M,Islands,23.0,1.0,Student,18-29,1,2,3,2.0,1,1,1,1,1,1,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1,Giovani
151,2017,M,Islands,80.0,3.0,Retired,70+,3,3,1,2.33,1,1,1,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,3,Anziani
152,2017,M,Islands,63.0,3.0,Unemployed,60-69,3,4,2,3.0,1,0,1,1,1,1,1,6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,13.0,3,Anziani
153,2017,F,Islands,35.0,1.0,Employed,30-39,-97,4,3,3.33,0,0,0,0,1,1,0,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,10.33,1,Giovani
154,2017,M,Islands,33.0,1.0,Employed,30-39,2,2,2,2.0,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0,1,Giovani
155,2017,F,Islands,42.0,1.0,Employed,40-49,2,3,1,2.0,1,0,0,0,0,1,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,8.0,2,Adulti
156,2017,F,Islands,39.0,1.0,Homemaker,30-39,5,5,3,4.33,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,11.33,2,Adulti
157,2017,F,Islands,53.0,1.0,Employed,50-59,3,4,3,3.33,0,1,0,0,1,1,0,3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,11.33,2,Adulti
158,2017,F,Islands,31.0,3.0,Self-employed,30-39,3,4,3,3.33,0,1,0,0,1,1,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,10.33,1,Giovani
159,2017,F,Islands,58.0,4.0,Employed,50-59,5,5,4,4.67,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,13.67,2,Adulti
160,2017,M,Islands,18.0,4.0,Student,18-29,1,3,2,2.0,0,1,1,0,1,1,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1,Giovani
163,2017,M,Islands,76.0,1.0,Retired,70+,4,4,4,4.0,1,1,1,1,1,1,1,7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,17.0,3,Anziani
164,2017,F,North-west,75.0,1.0,Retired,70+,2,5,5,4.0,1,1,1,1,1,0,0,5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,14.0,3,Anziani
165,2017,F,North-west,25.0,1.0,Student,18-29,4,4,4,4.0,1,1,1,0,0,1,0,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,12.0,1,Giovani
166,2017,M,North-west,81.0,3.0,Retired,70+,2,3,3,2.67,1,0,1,0,1,1,1,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,11.67,3,Anziani
167,2017,F,North-west,54.0,3.0,Employed,50-59,5,5,3,4.33,0,1,1,1,1,1,1,6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,14.33,2,Adulti
168,2017,M,North-west,47.0,4.0,Self-employed,40-49,4,4,3,3.67,1,1,1,1,1,1,1,7,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,14.67,2,Adulti
169,2017,F,North-west,81.0,5.0,Retired,70+,1,5,1,2.33,0,0,0,0,1,1,1,3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,11.33,3,Anziani
170,2017,F,North-west,67.0,3.0,Homemaker,60-69,4,4,3,3.67,1,1,1,0,1,1,1,6,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,13.67,3,Anziani
171,2017,F,North-west,64.0,4.0,Retired,60-69,3,4,3,3.33,1,1,1,1,1,1,1,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,13.33,3,Anziani
172,2017,M,North-west,74.0,5.0,Retired,70+,4,4,3,3.67,1,0,0,0,1,1,0,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,10.67,3,Anziani
173,2017,F,North-west,50.0,3.0,Homemaker,50-59,2,4,4,3.33,0,0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,8.33,2,Adulti
174,2017,F,North-west,56.0,3.0,Employed,50-59,5,5,4,4.67,0,0,0,0,1,1,1,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,14.67,2,Adulti
175,2017,M,North-west,19.0,4.0,Student,18-29,2,3,3,2.67,1,1,1,1,1,1,1,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,14.67,1,Giovani
176,2017,M,North-west,18.0,4.0,Student,18-29,3,3,3,3.0,1,0,0,0,1,1,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1,Giovani
177,2017,M,North-west,70.0,4.0,Retired,70+,1,1,1,1.0,0,0,1,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3,Anziani
178,2017,M,North-west,19.0,4.0,Student,18-29,5,5,3,4.33,0,1,0,0,1,1,1,4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,13.33,1,Giovani
180,2017,M,North-west,56.0,3.0,Unemployed,50-59,5,5,3,4.33,1,1,0,0,1,1,1,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,12.33,2,Adulti
181,2017,M,North-west,75.0,4.0,Retired,70+,4,4,3,3.67,1,0,0,0,0,1,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,9.67,3,Anziani
182,2017,M,North-west,48.0,4.0,Employed,40-49,2,2,3,2.33,1,1,1,0,1,1,1,6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,14.33,2,Adulti
183,2017,M,North-west,31.0,3.0,Employed,30-39,4,4,2,3.33,0,1,0,0,1,1,0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,10.33,1,Giovani
184,2017,M,North-west,63.0,1.0,Employed,60-69,4,3,4,3.67,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,16.67,3,Anziani
185,2017,F,North-west,84.0,3.0,Retired,70+,2,3,1,2.0,1,0,0,0,1,1,1,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,10.0,3,Anziani
186,2017,M,North-west,54.0,1.0,Self-employed,50-59,1,5,4,3.33,1,1,1,0,1,1,1,6,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,14.33,2,Adulti
187,2017,M,North-west,77.0,1.0,Self-employed,70+,5,5,4,4.67,1,1,1,0,1,1,0,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,13.67,3,Anziani
188,2017,F,North-west,23.0,1.0,Unemployed,18-29,5,4,3,4.0,1,0,0,0,1,1,1,4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,1,Giovani
189,2017,M,North-west,73.0,1.0,Retired,70+,5,5,3,4.33,0,0,0,0,1,1,1,3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,13.33,3,Anziani
190,2017,M,North-west,74.0,3.0,Retired,70+,5,5,3,4.33,1,1,0,0,1,0,0,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,12.33,3,Anziani
191,2017,M,North-west,68.0,3.0,Retired,60-69,5,3,4,4.0,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,15.0,3,Anziani
192,2017,M,North-west,32.0,3.0,Employed,30-39,3,3,2,2.67,1,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,9.67,1,Giovani
193,2017,M,North-east,85.0,1.0,Retired,70+,4,4,4,4.0,1,0,0,0,1,1,1,4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,14.0,3,Anziani
194,2017,M,North-east,54.0,3.0,Employed,50-59,5,5,5,5.0,1,0,1,1,1,1,1,6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,17.0,2,Adulti
195,2017,F,North-east,68.0,5.0,Homemaker,60-69,3,3,3,3.0,1,1,1,1,1,1,1,7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,14.0,3,Anziani
196,2017,M,North-east,21.0,3.0,Employed,18-29,4,4,4,4.0,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,17.0,1,Giovani
197,2017,M,North-east,61.0,4.0,Retired,60-69,5,2,4,3.67,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,16.67,3,Anziani
199,2017,F,North-west,59.0,3.0,Employed,50-59,4,2,3,3.0,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,15.0,2,Adulti
200,2017,F,North-west,65.0,3.0,Retired,60-69,3,5,3,3.67,1,0,1,0,1,1,1,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,13.67,3,Anziani
201,2017,F,North-east,25.0,1.0,Employed,18-29,2,4,2,2.67,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,10.67,1,Giovani
202,2017,M,North-east,69.0,3.0,Retired,60-69,5,4,3,4.0,1,1,1,0,1,1,1,6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,15.0,3,Anziani
203,2017,F,North-east,68.0,5.0,Retired,60-69,-99,5,5,4.33,1,1,1,0,1,1,1,6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,13.33,3,Anziani
204,2017,F,North-east,45.0,1.0,Unemployed,40-49,3,3,2,2.67,1,1,1,0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,2,Adulti
205,2017,F,North-east,70.0,4.0,Retired,70+,5,3,5,4.33,1,0,1,1,1,1,1,6,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,17.33,3,Anziani
206,2017,F,North-east,57.0,3.0,Employed,50-59,3,3,3,3.0,1,1,1,0,1,1,0,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,2,Adulti
207,2017,M,North-east,74.0,1.0,Self-employed,70+,1,3,3,2.33,1,0,0,0,1,1,1,4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,12.33,3,Anziani
208,2017,M,North-east,82.0,4.0,Retired,70+,-97,-97,3,3.0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,3,Anziani
210,2017,F,North-east,50.0,3.0,Employed,50-59,2,3,1,2.0,0,1,0,0,1,1,1,4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,10.0,2,Adulti
212,2017,M,North-east,72.0,3.0,Retired,70+,5,5,3,4.33,1,1,1,1,1,1,1,7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,15.33,3,Anziani
213,2017,F,North-east,51.0,3.0,Employed,50-59,3,-97,2,2.67,0,0,0,0,1,1,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,10.67,2,Adulti
214,2017,M,North-east,54.0,5.0,Employed,50-59,4,3,1,2.67,1,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,9.67,2,Adulti
215,2017,M,North-east,70.0,4.0,Retired,70+,3,-97,5,3.67,0,0,0,0,1,1,1,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.67,3,Anziani
216,2017,M,North-east,53.0,4.0,Employed,50-59,4,4,4,4.0,0,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,13.0,2,Adulti
217,2017,M,North-east,61.0,3.0,Unemployed,60-69,2,3,3,2.67,1,1,1,1,1,1,1,7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,13.67,3,Anziani
218,2017,M,Centre,44.0,1.0,Self-employed,40-49,1,-97,3,2.33,1,1,1,1,1,1,1,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,13.33,2,Adulti
219,2017,F,Centre,52.0,4.0,Employed,50-59,3,4,4,3.67,0,0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,8.67,2,Adulti
220,2017,M,Centre,67.0,4.0,Retired,60-69,-99,1,1,1.67,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,6.67,3,Anziani
221,2017,F,Centre,19.0,4.0,Student,18-29,3,4,3,3.33,0,0,0,0,1,1,0,2,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,6.0,11.33,1,Giovani
223,2017,F,Centre,23.0,1.0,Student,18-29,3,5,4,4.0,0,0,0,0,1,1,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,1,Giovani
224,2017,M,Centre,58.0,3.0,Employed,50-59,3,3,1,2.33,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.33,2,Adulti
225,2017,M,Centre,88.0,5.0,Retired,70+,3,3,3,3.0,1,1,1,1,1,1,0,6,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,14.0,3,Anziani
226,2017,M,Centre,62.0,1.0,Unemployed,60-69,4,5,3,4.0,0,0,0,0,1,1,1,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,11.0,3,Anziani
227,2017,M,Centre,46.0,3.0,Self-employed,40-49,4,-97,1,2.67,1,1,0,0,0,1,0,3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,11.67,2,Adulti
228,2017,F,Centre,59.0,3.0,Employed,50-59,3,2,1,2.0,0,1,0,0,1,1,0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,2,Adulti
230,2017,F,Centre,19.0,4.0,Student,18-29,4,2,2,2.67,1,1,1,1,1,1,0,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,12.67,1,Giovani
231,2017,M,Centre,25.0,1.0,Student,18-29,1,1,5,2.33,0,0,0,0,1,1,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,13.33,1,Giovani
232,2017,F,Centre,50.0,4.0,Homemaker,50-59,5,4,2,3.67,1,1,1,0,1,1,1,6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,14.67,2,Adulti
233,2017,M,Centre,50.0,1.0,Employed,50-59,5,5,3,4.33,0,1,1,1,1,1,1,6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,15.33,2,Adulti
234,2017,F,Centre,46.0,3.0,Employed,40-49,5,3,3,3.67,0,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,14.67,2,Adulti
235,2017,F,Centre,68.0,3.0,Self-employed,60-69,4,2,1,2.33,1,1,1,1,1,1,1,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,12.33,3,Anziani
236,2017,F,Centre,49.0,1.0,Unemployed,40-49,5,4,2,3.67,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,17.67,2,Adulti
237,2017,F,Centre,71.0,3.0,Retired,70+,5,1,5,3.67,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,15.67,3,Anziani
238,2017,M,Centre,30.0,1.0,Self-employed,30-39,5,3,1,3.0,0,0,1,1,1,1,1,5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,14.0,1,Giovani
239,2017,M,Centre,49.0,3.0,Employed,40-49,1,1,2,1.33,0,0,0,0,0,1,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.33,2,Adulti
240,2017,M,South,19.0,4.0,Student,18-29,3,5,3,3.67,1,0,0,0,1,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,9.67,1,Giovani
241,2017,F,South,44.0,4.0,Homemaker,40-49,4,3,2,3.0,0,0,0,0,1,1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,12.0,2,Adulti
242,2017,M,South,51.0,4.0,Self-employed,50-59,2,2,2,2.0,0,1,0,0,1,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,13.0,2,Adulti
243,2017,F,South,47.0,3.0,Unemployed,40-49,3,3,1,2.33,1,1,1,0,1,0,1,5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,12.33,2,Adulti
244,2017,F,South,34.0,1.0,Other,30-39,-97,1,1,1.67,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,15.67,1,Giovani
245,2017,M,South,56.0,1.0,Employed,50-59,1,1,1,1.0,1,1,1,1,1,0,1,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0,2,Adulti
247,2017,M,South,70.0,3.0,Retired,70+,5,5,3,4.33,1,1,1,1,1,0,0,5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,15.33,3,Anziani
248,2017,F,South,57.0,4.0,Homemaker,50-59,3,4,4,3.67,0,0,0,0,1,1,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8.67,2,Adulti
249,2017,M,South,22.0,3.0,Student,18-29,1,3,3,2.33,1,1,1,1,1,1,0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,10.33,1,Giovani
250,2017,M,South,19.0,4.0,Student,18-29,3,4,3,3.33,0,1,1,1,1,1,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,10.33,1,Giovani
251,2017,M,South,50.0,3.0,Unemployed,50-59,3,3,3,3.0,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
254,2017,F,South,25.0,1.0,Student,18-29,3,4,2,3.0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,1,Giovani
255,2017,F,South,55.0,1.0,Employed,50-59,3,2,3,2.67,0,1,0,0,1,1,0,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7.67,2,Adulti
256,2017,F,South,22.0,3.0,Student,18-29,2,2,2,2.0,1,0,0,0,1,0,0,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,9.0,1,Giovani
257,2017,M,South,71.0,3.0,Retired,70+,3,3,3,3.0,0,0,1,1,1,1,0,4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,13.0,3,Anziani
258,2017,F,South,70.0,4.0,Homemaker,70+,2,3,2,2.33,0,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,10.33,3,Anziani
259,2017,M,South,23.0,1.0,Student,18-29,5,5,5,5.0,1,0,0,0,1,1,0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,11.0,1,Giovani
260,2017,M,South,67.0,4.0,Retired,60-69,4,4,2,3.33,0,1,1,0,1,1,0,4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,12.33,3,Anziani
261,2017,M,South,65.0,4.0,Retired,60-69,5,3,2,3.33,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,9.33,3,Anziani
262,2017,F,South,54.0,3.0,Unemployed,50-59,1,5,3,3.0,1,1,1,1,1,1,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,2,Adulti
263,2017,F,South,67.0,1.0,Retired,60-69,3,2,2,2.33,1,1,1,1,1,1,1,7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,13.33,3,Anziani
264,2017,F,South,64.0,3.0,Homemaker,60-69,1,2,2,1.67,1,1,0,0,1,0,0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,7.67,3,Anziani
266,2017,M,South,28.0,1.0,Student,18-29,5,4,2,3.67,1,1,1,1,1,1,1,7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,17.67,1,Giovani
268,2017,M,South,82.0,3.0,Retired,70+,1,5,1,2.33,0,1,1,0,1,1,1,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.33,3,Anziani
269,2017,M,South,31.0,1.0,Other,30-39,3,2,3,2.67,0,0,0,0,1,1,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,10.67,1,Giovani
270,2017,M,South,26.0,3.0,Unemployed,18-29,3,2,2,2.33,1,1,1,0,1,1,0,5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,13.33,1,Giovani
271,2017,M,Islands,67.0,1.0,Retired,60-69,4,4,4,4.0,1,1,1,1,1,1,0,6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,16.0,3,Anziani
272,2017,F,Islands,45.0,3.0,Self-employed,40-49,5,3,3,3.67,1,0,0,0,1,1,0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,9.67,2,Adulti
273,2017,F,Islands,18.0,4.0,Student,18-29,2,2,1,1.67,0,1,1,1,1,1,1,6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,12.67,1,Giovani
274,2017,M,Islands,58.0,3.0,Employed,50-59,5,5,3,4.33,1,0,1,1,1,1,0,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,13.33,2,Adulti
275,2017,F,Islands,55.0,3.0,Self-employed,50-59,5,5,3,4.33,0,0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,11.33,2,Adulti
277,2017,F,Islands,60.0,4.0,Retired,60-69,5,1,2,2.67,0,1,1,0,1,1,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,15.67,3,Anziani
278,2017,F,Islands,34.0,3.0,Employed,30-39,5,5,3,4.33,1,1,0,0,1,1,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,10.33,1,Giovani
279,2017,M,North-west,50.0,3.0,Employed,50-59,4,3,3,3.33,1,1,1,0,1,1,1,6,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,15.33,2,Adulti
280,2017,M,North-west,47.0,1.0,Unemployed,40-49,1,4,4,3.0,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,15.0,2,Adulti
281,2017,M,North-west,38.0,1.0,Other,30-39,3,3,2,2.67,0,1,0,0,1,0,0,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,8.67,2,Adulti
282,2017,F,North-west,52.0,3.0,Employed,50-59,5,5,5,5.0,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,12.0,2,Adulti
283,2017,M,North-west,26.0,1.0,Student,18-29,2,4,2,2.67,1,1,1,0,1,1,1,6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,12.67,1,Giovani
284,2017,F,North-west,68.0,1.0,Retired,60-69,5,4,3,4.0,0,1,0,0,1,1,1,4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,3,Anziani
285,2017,F,North-west,69.0,5.0,Retired,60-69,5,4,1,3.33,1,0,0,0,1,1,1,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,10.33,3,Anziani
286,2017,F,North-west,53.0,3.0,Employed,50-59,5,5,4,4.67,1,1,1,1,1,1,1,7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,15.67,2,Adulti
287,2017,F,North-west,63.0,4.0,Retired,60-69,5,5,5,5.0,0,1,0,0,1,1,0,3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,14.0,3,Anziani
288,2017,M,North-west,67.0,3.0,Retired,60-69,4,4,3,3.67,0,0,0,0,1,1,0,2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,10.67,3,Anziani
289,2017,M,North-west,51.0,1.0,Employed,50-59,4,2,3,3.0,0,1,1,1,1,1,1,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,12.0,2,Adulti
290,2017,M,North-west,42.0,3.0,Self-employed,40-49,4,4,4,4.0,1,1,1,1,1,1,1,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,15.0,2,Adulti
291,2017,F,North-west,67.0,3.0,Homemaker,60-69,2,2,2,2.0,1,1,1,0,1,0,0,4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,11.0,3,Anziani
292,2017,M,North-west,65.0,3.0,Unemployed,60-69,2,5,3,3.33,0,1,1,0,0,0,0,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,9.33,3,Anziani
294,2017,M,North-west,28.0,1.0,Student,18-29,3,3,3,3.0,1,0,1,1,1,1,0,5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,13.0,1,Giovani
295,2017,M,North-west,47.0,3.0,Employed,40-49,4,4,3,3.67,0,1,1,1,1,1,0,5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,13.67,2,Adulti
296,2017,F,North-west,75.0,1.0,Retired,70+,5,4,4,4.33,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,11.33,3,Anziani
297,2017,M,North-west,76.0,5.0,Retired,70+,4,4,2,3.33,1,1,0,0,1,0,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,15.33,3,Anziani
298,2017,F,North-west,60.0,3.0,Employed,60-69,3,-97,3,3.0,1,0,0,0,1,1,0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,3,Anziani
299,2017,F,North-west,55.0,3.0,Unemployed,50-59,2,1,3,2.0,0,1,1,1,0,1,0,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2,Adulti
301,2017,M,North-west,70.0,4.0,Retired,70+,3,5,3,3.67,0,0,0,0,1,1,1,3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,12.67,3,Anziani
302,2017,F,North-west,74.0,5.0,Retired,70+,5,5,1,3.67,0,0,0,0,1,1,0,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,11.67,3,Anziani
